Time	Platform
16.971266666666665	"AWS
M5D
16"
13.554233333333332	"AWS
M5D
16"
16.866866666666667	"AWS
M5D
16"
16.948983333333334	"AWS
M5D
16"
16.8658	"AWS
M5D
16"
12.7109	"AWS
M5D
16"
16.790416666666665	"AWS
M5D
16"
12.633066666666666	"AWS
M5D
16"
13.73295	"AWS
M5D
16"
13.458216666666667	"AWS
M5D
16"
16.859083333333334	"AWS
M5D
16"
16.8295	"AWS
M5D
16"
16.7886	"AWS
M5D
16"
16.65898333333333	"AWS
M5D
16"
16.837216666666666	"AWS
M5D
16"
16.856116666666665	"AWS
M5D
16"
16.9983	"AWS
M5D
16"
14.048083333333333	"AWS
M5D
16"
12.62015	"AWS
M5D
16"
13.885583333333333	"AWS
M5D
16"
6.304483333333334	"AWS
M5D
32"
6.309733333333333	"AWS
M5D
32"
6.30265	"AWS
M5D
32"
6.305633333333334	"AWS
M5D
32"
6.302966666666666	"AWS
M5D
32"
6.298583333333333	"AWS
M5D
32"
6.2991	"AWS
M5D
32"
6.306333333333333	"AWS
M5D
32"
6.306383333333334	"AWS
M5D
32"
6.497066666666667	"AWS
M5D
32"
6.3033166666666665	"AWS
M5D
32"
6.320266666666667	"AWS
M5D
32"
6.304833333333334	"AWS
M5D
32"
6.308633333333334	"AWS
M5D
32"
6.3022	"AWS
M5D
32"
6.299933333333334	"AWS
M5D
32"
6.317366666666667	"AWS
M5D
32"
6.586233333333333	"AWS
M5D
32"
6.3129333333333335	"AWS
M5D
32"
6.5393	"AWS
M5D
32"
5.960083333333333	"AWS
M5D
64"
6.4729833333333335	"AWS
M5D
64"
5.99775	"AWS
M5D
64"
6.4646	"AWS
M5D
64"
6.452466666666667	"AWS
M5D
64"
6.476733333333334	"AWS
M5D
64"
6.4699333333333335	"AWS
M5D
64"
6.47745	"AWS
M5D
64"
6.4775	"AWS
M5D
64"
6.626783333333333	"AWS
M5D
64"
6.485766666666667	"AWS
M5D
64"
6.479783333333334	"AWS
M5D
64"
5.964033333333333	"AWS
M5D
64"
5.960233333333333	"AWS
M5D
64"
5.9709666666666665	"AWS
M5D
64"
5.964083333333333	"AWS
M5D
64"
6.463033333333334	"AWS
M5D
64"
6.4745	"AWS
M5D
64"
6.481433333333333	"AWS
M5D
64"
5.981166666666667	"AWS
M5D
64"
12.666283333333332	"AWS
M5DN
16"
12.73165	"AWS
M5DN
16"
12.663383333333334	"AWS
M5DN
16"
12.667383333333333	"AWS
M5DN
16"
12.6626	"AWS
M5DN
16"
12.6596	"AWS
M5DN
16"
12.653783333333333	"AWS
M5DN
16"
12.6765	"AWS
M5DN
16"
16.009683333333335	"AWS
M5DN
16"
12.663383333333334	"AWS
M5DN
16"
12.669316666666667	"AWS
M5DN
16"
16.19405	"AWS
M5DN
16"
12.676916666666667	"AWS
M5DN
16"
12.645383333333333	"AWS
M5DN
16"
12.682933333333333	"AWS
M5DN
16"
12.671666666666667	"AWS
M5DN
16"
12.658516666666667	"AWS
M5DN
16"
12.660616666666666	"AWS
M5DN
16"
12.659766666666666	"AWS
M5DN
16"
12.9372	"AWS
M5DN
16"
6.480383333333333	"AWS
M5DN
32"
6.217216666666666	"AWS
M5DN
32"
6.252366666666667	"AWS
M5DN
32"
6.213666666666667	"AWS
M5DN
32"
6.20985	"AWS
M5DN
32"
6.525133333333334	"AWS
M5DN
32"
6.4595666666666665	"AWS
M5DN
32"
6.455233333333333	"AWS
M5DN
32"
6.469016666666667	"AWS
M5DN
32"
6.451483333333333	"AWS
M5DN
32"
6.460916666666667	"AWS
M5DN
32"
6.22255	"AWS
M5DN
32"
6.27265	"AWS
M5DN
32"
6.300483333333333	"AWS
M5DN
32"
6.232583333333333	"AWS
M5DN
32"
6.245233333333333	"AWS
M5DN
32"
6.4568	"AWS
M5DN
32"
6.453133333333334	"AWS
M5DN
32"
6.446616666666666	"AWS
M5DN
32"
6.454283333333334	"AWS
M5DN
32"
5.835566666666667	"AWS
M5DN
64"
6.3437833333333336	"AWS
M5DN
64"
5.8401	"AWS
M5DN
64"
6.352216666666667	"AWS
M5DN
64"
6.3484	"AWS
M5DN
64"
6.33385	"AWS
M5DN
64"
6.338666666666667	"AWS
M5DN
64"
6.334066666666667	"AWS
M5DN
64"
6.334466666666667	"AWS
M5DN
64"
7.475583333333334	"AWS
M5DN
64"
6.347966666666666	"AWS
M5DN
64"
6.350133333333333	"AWS
M5DN
64"
6.355416666666667	"AWS
M5DN
64"
6.3386	"AWS
M5DN
64"
6.341733333333333	"AWS
M5DN
64"
6.344916666666666	"AWS
M5DN
64"
6.357116666666666	"AWS
M5DN
64"
6.4607	"AWS
M5DN
64"
6.349966666666667	"AWS
M5DN
64"
6.3467	"AWS
M5DN
64"
