Time	Platform
79.49495	"AWS
M5D
16"
74.51321666666666	"AWS
M5D
16"
76.28555	"AWS
M5D
16"
73.94963333333334	"AWS
M5D
16"
75.37808333333334	"AWS
M5D
16"
73.4329	"AWS
M5D
16"
74.0968	"AWS
M5D
16"
69.14473333333333	"AWS
M5D
16"
73.80823333333333	"AWS
M5D
16"
74.68985	"AWS
M5D
16"
78.8188	"AWS
M5D
16"
77.63038333333333	"AWS
M5D
16"
76.41556666666666	"AWS
M5D
16"
71.72396666666667	"AWS
M5D
16"
80.5914	"AWS
M5D
16"
76.9864	"AWS
M5D
16"
72.47843333333333	"AWS
M5D
16"
75.51646666666667	"AWS
M5D
16"
73.77083333333333	"AWS
M5D
16"
77.73176666666667	"AWS
M5D
16"
34.93258333333333	"AWS
M5D
32"
34.68861666666667	"AWS
M5D
32"
33.312466666666666	"AWS
M5D
32"
32.44553333333333	"AWS
M5D
32"
32.767116666666666	"AWS
M5D
32"
33.36815	"AWS
M5D
32"
32.66445	"AWS
M5D
32"
32.534733333333335	"AWS
M5D
32"
33.705733333333335	"AWS
M5D
32"
34.6197	"AWS
M5D
32"
34.36935	"AWS
M5D
32"
34.44136666666667	"AWS
M5D
32"
33.03375	"AWS
M5D
32"
31.438916666666668	"AWS
M5D
32"
35.101683333333334	"AWS
M5D
32"
33.711866666666666	"AWS
M5D
32"
31.346033333333335	"AWS
M5D
32"
34.835966666666664	"AWS
M5D
32"
34.95901666666666	"AWS
M5D
32"
35.95388333333333	"AWS
M5D
32"
24.856616666666667	"AWS
M5D
64"
25.832016666666668	"AWS
M5D
64"
24.22585	"AWS
M5D
64"
24.576966666666667	"AWS
M5D
64"
24.367233333333335	"AWS
M5D
64"
24.985	"AWS
M5D
64"
24.480616666666666	"AWS
M5D
64"
24.223733333333332	"AWS
M5D
64"
24.698183333333333	"AWS
M5D
64"
25.37151666666667	"AWS
M5D
64"
25.2961	"AWS
M5D
64"
25.412916666666668	"AWS
M5D
64"
24.106383333333333	"AWS
M5D
64"
22.96365	"AWS
M5D
64"
25.089566666666666	"AWS
M5D
64"
24.678166666666666	"AWS
M5D
64"
23.482383333333335	"AWS
M5D
64"
25.418016666666666	"AWS
M5D
64"
25.593783333333334	"AWS
M5D
64"
25.343583333333335	"AWS
M5D
64"
73.57125	"AWS
M5DN
16"
75.0901	"AWS
M5DN
16"
74.60478333333333	"AWS
M5DN
16"
71.73593333333334	"AWS
M5DN
16"
69.9369	"AWS
M5DN
16"
72.95475	"AWS
M5DN
16"
73.41733333333333	"AWS
M5DN
16"
69.4936	"AWS
M5DN
16"
74.70295	"AWS
M5DN
16"
75.5995	"AWS
M5DN
16"
75.70311666666667	"AWS
M5DN
16"
75.88555	"AWS
M5DN
16"
74.36961666666667	"AWS
M5DN
16"
69.9555	"AWS
M5DN
16"
77.03695	"AWS
M5DN
16"
67.91566666666667	"AWS
M5DN
16"
67.67643333333334	"AWS
M5DN
16"
73.96031666666667	"AWS
M5DN
16"
74.17475	"AWS
M5DN
16"
70.90913333333333	"AWS
M5DN
16"
34.972366666666666	"AWS
M5DN
32"
34.55701666666667	"AWS
M5DN
32"
33.406083333333335	"AWS
M5DN
32"
33.08518333333333	"AWS
M5DN
32"
32.470416666666665	"AWS
M5DN
32"
33.58643333333333	"AWS
M5DN
32"
33.01405	"AWS
M5DN
32"
32.933933333333336	"AWS
M5DN
32"
33.840333333333334	"AWS
M5DN
32"
34.95361666666667	"AWS
M5DN
32"
34.82098333333333	"AWS
M5DN
32"
34.28361666666667	"AWS
M5DN
32"
33.344233333333335	"AWS
M5DN
32"
31.6853	"AWS
M5DN
32"
35.00738333333334	"AWS
M5DN
32"
33.89763333333333	"AWS
M5DN
32"
31.905666666666665	"AWS
M5DN
32"
34.48218333333333	"AWS
M5DN
32"
35.28395	"AWS
M5DN
32"
35.756816666666666	"AWS
M5DN
32"
24.806066666666666	"AWS
M5DN
64"
25.5365	"AWS
M5DN
64"
24.034383333333334	"AWS
M5DN
64"
24.626466666666666	"AWS
M5DN
64"
24.459633333333333	"AWS
M5DN
64"
25.01485	"AWS
M5DN
64"
24.36385	"AWS
M5DN
64"
24.504083333333334	"AWS
M5DN
64"
24.828216666666666	"AWS
M5DN
64"
26.2362	"AWS
M5DN
64"
25.367133333333335	"AWS
M5DN
64"
25.3449	"AWS
M5DN
64"
24.510433333333335	"AWS
M5DN
64"
23.42545	"AWS
M5DN
64"
25.67245	"AWS
M5DN
64"
25.110483333333335	"AWS
M5DN
64"
23.397333333333332	"AWS
M5DN
64"
25.432616666666668	"AWS
M5DN
64"
25.539833333333334	"AWS
M5DN
64"
25.942066666666665	"AWS
M5DN
64"
