Time	Platform
4.333333333333314	"GCP
N1
16"
4.699999999999989	"GCP
N1
16"
4.46666666666664	"GCP
N1
16"
3.9666666666666686	"GCP
N1
16"
4.333333333333314	"GCP
N1
16"
4.449999999999989	"GCP
N1
16"
4.883333333333326	"GCP
N1
16"
4.183333333333337	"GCP
N1
16"
4.333333333333314	"GCP
N1
16"
4.416666666666657	"GCP
N1
16"
4.333333333333314	"GCP
N1
16"
4.98333333333332	"GCP
N1
16"
4.866666666666674	"GCP
N1
16"
4.316666666666663	"GCP
N1
16"
4.383333333333326	"GCP
N1
16"
4.633333333333326	"GCP
N1
16"
4.833333333333343	"GCP
N1
16"
4.783333333333303	"GCP
N1
16"
4.099999999999994	"GCP
N1
16"
4.699999999999989	"GCP
N1
16"
4.650000000000006	"GCP
N1
32"
4.3500000000000085	"GCP
N1
32"
3.9666666666666544	"GCP
N1
32"
4.133333333333326	"GCP
N1
32"
4.1000000000000085	"GCP
N1
32"
4.533333333333331	"GCP
N1
32"
4.016666666666666	"GCP
N1
32"
4.433333333333337	"GCP
N1
32"
4.0	"GCP
N1
32"
4.733333333333334	"GCP
N1
32"
4.516666666666666	"GCP
N1
32"
3.9000000000000057	"GCP
N1
32"
4.200000000000003	"GCP
N1
32"
3.9666666666666544	"GCP
N1
32"
4.733333333333334	"GCP
N1
32"
4.116666666666674	"GCP
N1
32"
4.233333333333334	"GCP
N1
32"
4.116666666666674	"GCP
N1
32"
4.25	"GCP
N1
32"
4.150000000000006	"GCP
N1
32"
4.6000000000000085	"GCP
N1
64"
4.016666666666666	"GCP
N1
64"
3.9833333333333343	"GCP
N1
64"
3.5	"GCP
N1
64"
3.9666666666666686	"GCP
N1
64"
4.083333333333343	"GCP
N1
64"
4.6499999999999915	"GCP
N1
64"
4.566666666666663	"GCP
N1
64"
3.8499999999999943	"GCP
N1
64"
3.8500000000000085	"GCP
N1
64"
3.95000000000001	"GCP
N1
64"
3.6500000000000057	"GCP
N1
64"
4.816666666666656	"GCP
N1
64"
4.066666666666663	"GCP
N1
64"
3.8333333333333357	"GCP
N1
64"
3.5	"GCP
N1
64"
3.75	"GCP
N1
64"
4.483333333333334	"GCP
N1
64"
4.433333333333337	"GCP
N1
64"
3.8833333333333258	"GCP
N1
64"
4.283333333333331	"GCP
N2
16"
3.950000000000017	"GCP
N2
16"
4.48333333333332	"GCP
N2
16"
4.4833333333333485	"GCP
N2
16"
4.433333333333337	"GCP
N2
16"
3.71666666666664	"GCP
N2
16"
3.6499999999999773	"GCP
N2
16"
4.533333333333346	"GCP
N2
16"
4.4833333333333485	"GCP
N2
16"
3.6666666666666856	"GCP
N2
16"
4.449999999999989	"GCP
N2
16"
4.099999999999994	"GCP
N2
16"
3.5999999999999943	"GCP
N2
16"
3.966666666666697	"GCP
N2
16"
3.98333333333332	"GCP
N2
16"
4.449999999999989	"GCP
N2
16"
4.416666666666657	"GCP
N2
16"
4.366666666666674	"GCP
N2
16"
4.5166666666666515	"GCP
N2
16"
4.0166666666666515	"GCP
N2
16"
4.066666666666677	"GCP
N2
32"
4.13333333333334	"GCP
N2
32"
3.816666666666663	"GCP
N2
32"
3.750000000000014	"GCP
N2
32"
4.283333333333346	"GCP
N2
32"
3.816666666666663	"GCP
N2
32"
4.25	"GCP
N2
32"
3.816666666666663	"GCP
N2
32"
3.816666666666663	"GCP
N2
32"
3.75	"GCP
N2
32"
4.36666666666666	"GCP
N2
32"
3.566666666666663	"GCP
N2
32"
3.8000000000000114	"GCP
N2
32"
4.216666666666669	"GCP
N2
32"
4.183333333333323	"GCP
N2
32"
3.88333333333334	"GCP
N2
32"
4.283333333333331	"GCP
N2
32"
4.216666666666669	"GCP
N2
32"
3.7833333333333314	"GCP
N2
32"
3.7833333333333314	"GCP
N2
32"
3.366666666666667	"GCP
N2
64"
4.233333333333334	"GCP
N2
64"
4.25	"GCP
N2
64"
3.7666666666666657	"GCP
N2
64"
4.149999999999999	"GCP
N2
64"
3.383333333333333	"GCP
N2
64"
3.450000000000003	"GCP
N2
64"
3.7333333333333343	"GCP
N2
64"
3.9666666666666686	"GCP
N2
64"
4.116666666666667	"GCP
N2
64"
3.366666666666667	"GCP
N2
64"
3.700000000000003	"GCP
N2
64"
4.100000000000001	"GCP
N2
64"
3.36666666666666	"GCP
N2
64"
3.3500000000000014	"GCP
N2
64"
4.233333333333327	"GCP
N2
64"
4.116666666666674	"GCP
N2
64"
3.4166666666666714	"GCP
N2
64"
4.166666666666657	"GCP
N2
64"
3.450000000000003	"GCP
N2
64"
