Time	Platform
218.1	"GCP
N1
16"
219.83333333333334	"GCP
N1
16"
227.4	"GCP
N1
16"
209.6	"GCP
N1
16"
222.33333333333334	"GCP
N1
16"
208.73333333333332	"GCP
N1
16"
225.95	"GCP
N1
16"
238.43333333333334	"GCP
N1
16"
214.36666666666667	"GCP
N1
16"
214.16666666666666	"GCP
N1
16"
231.73333333333332	"GCP
N1
16"
226.95	"GCP
N1
16"
208.88333333333333	"GCP
N1
16"
221.45	"GCP
N1
16"
228.96666666666667	"GCP
N1
16"
223.28333333333333	"GCP
N1
16"
216.4	"GCP
N1
16"
213.03333333333333	"GCP
N1
16"
240.53333333333333	"GCP
N1
16"
206.38333333333333	"GCP
N1
16"
124.91666666666667	"GCP
N1
32"
110.33333333333333	"GCP
N1
32"
108.93333333333334	"GCP
N1
32"
123.31666666666666	"GCP
N1
32"
113.65	"GCP
N1
32"
114.46666666666667	"GCP
N1
32"
113.51666666666667	"GCP
N1
32"
116.05	"GCP
N1
32"
118.66666666666667	"GCP
N1
32"
111.2	"GCP
N1
32"
128.41666666666666	"GCP
N1
32"
78.48333333333333	"GCP
N1
64"
77.96666666666667	"GCP
N1
64"
78.35	"GCP
N1
64"
76.65	"GCP
N1
64"
74.93333333333334	"GCP
N1
64"
73.95	"GCP
N1
64"
81.08333333333333	"GCP
N1
64"
77.43333333333334	"GCP
N1
64"
77.1	"GCP
N1
64"
77.78333333333333	"GCP
N1
64"
78.21666666666667	"GCP
N1
64"
78.33333333333333	"GCP
N1
64"
75.46666666666667	"GCP
N1
64"
79.41666666666667	"GCP
N1
64"
81.5	"GCP
N1
64"
77.21666666666667	"GCP
N1
64"
78.31666666666666	"GCP
N1
64"
75.6	"GCP
N1
64"
84.76666666666667	"GCP
N1
64"
73.75	"GCP
N1
64"
183.0	"GCP
N2
16"
208.36666666666667	"GCP
N2
16"
190.81666666666666	"GCP
N2
16"
190.18333333333334	"GCP
N2
16"
181.6	"GCP
N2
16"
176.4	"GCP
N2
16"
195.41666666666666	"GCP
N2
16"
183.91666666666666	"GCP
N2
16"
184.76666666666668	"GCP
N2
16"
192.43333333333334	"GCP
N2
16"
188.56666666666666	"GCP
N2
16"
191.8	"GCP
N2
16"
185.61666666666667	"GCP
N2
16"
185.9	"GCP
N2
16"
201.7	"GCP
N2
16"
188.68333333333334	"GCP
N2
16"
185.11666666666667	"GCP
N2
16"
183.93333333333334	"GCP
N2
16"
207.36666666666667	"GCP
N2
16"
185.43333333333334	"GCP
N2
16"
106.36666666666666	"GCP
N2
32"
107.3	"GCP
N2
32"
106.35	"GCP
N2
32"
104.83333333333333	"GCP
N2
32"
102.0	"GCP
N2
32"
100.41666666666667	"GCP
N2
32"
106.68333333333334	"GCP
N2
32"
100.4	"GCP
N2
32"
100.26666666666667	"GCP
N2
32"
112.06666666666666	"GCP
N2
32"
105.31666666666666	"GCP
N2
32"
106.95	"GCP
N2
32"
98.71666666666667	"GCP
N2
32"
112.15	"GCP
N2
32"
107.7	"GCP
N2
32"
106.66666666666667	"GCP
N2
32"
106.26666666666667	"GCP
N2
32"
105.23333333333333	"GCP
N2
32"
117.83333333333333	"GCP
N2
32"
100.65	"GCP
N2
32"
69.05	"GCP
N2
64"
69.95	"GCP
N2
64"
69.08333333333333	"GCP
N2
64"
68.83333333333333	"GCP
N2
64"
67.76666666666667	"GCP
N2
64"
68.15	"GCP
N2
64"
71.61666666666666	"GCP
N2
64"
69.38333333333334	"GCP
N2
64"
68.81666666666666	"GCP
N2
64"
68.65	"GCP
N2
64"
70.2	"GCP
N2
64"
70.86666666666666	"GCP
N2
64"
66.8	"GCP
N2
64"
69.81666666666666	"GCP
N2
64"
71.68333333333334	"GCP
N2
64"
70.01666666666667	"GCP
N2
64"
69.06666666666666	"GCP
N2
64"
68.48333333333333	"GCP
N2
64"
76.61666666666666	"GCP
N2
64"
66.93333333333334	"GCP
N2
64"
