Time	Platform
14.766666666666667	"GCP
N1
16"
14.933333333333334	"GCP
N1
16"
14.55	"GCP
N1
16"
14.416666666666666	"GCP
N1
16"
14.466666666666667	"GCP
N1
16"
14.616666666666667	"GCP
N1
16"
14.516666666666667	"GCP
N1
16"
14.683333333333334	"GCP
N1
16"
14.466666666666667	"GCP
N1
16"
15.083333333333334	"GCP
N1
16"
14.216666666666667	"GCP
N1
16"
14.583333333333334	"GCP
N1
16"
14.416666666666666	"GCP
N1
16"
14.6	"GCP
N1
16"
14.333333333333334	"GCP
N1
16"
14.3	"GCP
N1
16"
14.6	"GCP
N1
16"
14.516666666666667	"GCP
N1
16"
14.383333333333333	"GCP
N1
16"
14.816666666666666	"GCP
N1
16"
11.6	"GCP
N1
32"
11.566666666666666	"GCP
N1
32"
11.366666666666667	"GCP
N1
32"
11.75	"GCP
N1
32"
11.7	"GCP
N1
32"
11.566666666666666	"GCP
N1
32"
11.45	"GCP
N1
32"
11.483333333333333	"GCP
N1
32"
11.55	"GCP
N1
32"
11.8	"GCP
N1
32"
11.683333333333334	"GCP
N1
32"
11.5	"GCP
N1
32"
11.583333333333334	"GCP
N1
32"
11.433333333333334	"GCP
N1
32"
11.533333333333333	"GCP
N1
32"
11.833333333333334	"GCP
N1
32"
11.516666666666667	"GCP
N1
32"
11.55	"GCP
N1
32"
11.566666666666666	"GCP
N1
32"
11.516666666666667	"GCP
N1
32"
11.016666666666667	"GCP
N1
64"
11.35	"GCP
N1
64"
11.5	"GCP
N1
64"
11.733333333333333	"GCP
N1
64"
11.9	"GCP
N1
64"
11.133333333333333	"GCP
N1
64"
11.083333333333334	"GCP
N1
64"
11.116666666666667	"GCP
N1
64"
11.033333333333333	"GCP
N1
64"
11.45	"GCP
N1
64"
10.766666666666667	"GCP
N1
64"
11.45	"GCP
N1
64"
10.733333333333333	"GCP
N1
64"
11.366666666666667	"GCP
N1
64"
11.65	"GCP
N1
64"
11.633333333333333	"GCP
N1
64"
11.333333333333334	"GCP
N1
64"
10.95	"GCP
N1
64"
11.6	"GCP
N1
64"
11.35	"GCP
N1
64"
10.9	"GCP
N2
16"
10.866666666666667	"GCP
N2
16"
10.9	"GCP
N2
16"
10.85	"GCP
N2
16"
10.783333333333333	"GCP
N2
16"
10.833333333333334	"GCP
N2
16"
10.966666666666667	"GCP
N2
16"
10.816666666666666	"GCP
N2
16"
10.916666666666666	"GCP
N2
16"
10.783333333333333	"GCP
N2
16"
10.866666666666667	"GCP
N2
16"
10.916666666666666	"GCP
N2
16"
10.733333333333333	"GCP
N2
16"
10.883333333333333	"GCP
N2
16"
10.833333333333334	"GCP
N2
16"
10.933333333333334	"GCP
N2
16"
10.75	"GCP
N2
16"
11.25	"GCP
N2
16"
11.0	"GCP
N2
16"
10.9	"GCP
N2
16"
10.35	"GCP
N2
32"
10.333333333333334	"GCP
N2
32"
10.2	"GCP
N2
32"
10.216666666666667	"GCP
N2
32"
10.116666666666667	"GCP
N2
32"
10.183333333333334	"GCP
N2
32"
10.116666666666667	"GCP
N2
32"
10.283333333333333	"GCP
N2
32"
10.116666666666667	"GCP
N2
32"
10.25	"GCP
N2
32"
10.15	"GCP
N2
32"
10.25	"GCP
N2
32"
10.25	"GCP
N2
32"
10.15	"GCP
N2
32"
10.183333333333334	"GCP
N2
32"
10.216666666666667	"GCP
N2
32"
10.183333333333334	"GCP
N2
32"
10.233333333333333	"GCP
N2
32"
10.233333333333333	"GCP
N2
32"
10.233333333333333	"GCP
N2
32"
9.583333333333334	"GCP
N2
64"
9.616666666666667	"GCP
N2
64"
9.566666666666666	"GCP
N2
64"
9.633333333333333	"GCP
N2
64"
9.583333333333334	"GCP
N2
64"
9.566666666666666	"GCP
N2
64"
9.666666666666666	"GCP
N2
64"
9.6	"GCP
N2
64"
9.716666666666667	"GCP
N2
64"
9.466666666666667	"GCP
N2
64"
9.666666666666666	"GCP
N2
64"
9.616666666666667	"GCP
N2
64"
9.633333333333333	"GCP
N2
64"
9.65	"GCP
N2
64"
9.65	"GCP
N2
64"
9.466666666666667	"GCP
N2
64"
9.583333333333334	"GCP
N2
64"
9.666666666666666	"GCP
N2
64"
9.533333333333333	"GCP
N2
64"
9.633333333333333	"GCP
N2
64"
