Time	Platform
15.716666666666667	"GCP
N1
16"
15.433333333333334	"GCP
N1
16"
15.933333333333334	"GCP
N1
16"
15.566666666666666	"GCP
N1
16"
16.25	"GCP
N1
16"
15.8	"GCP
N1
16"
15.633333333333333	"GCP
N1
16"
16.066666666666666	"GCP
N1
16"
15.733333333333333	"GCP
N1
16"
15.483333333333333	"GCP
N1
16"
17.283333333333335	"GCP
N1
16"
16.1	"GCP
N1
16"
15.633333333333333	"GCP
N1
16"
15.616666666666667	"GCP
N1
16"
15.133333333333333	"GCP
N1
16"
15.466666666666667	"GCP
N1
16"
15.416666666666666	"GCP
N1
16"
15.1	"GCP
N1
16"
15.216666666666667	"GCP
N1
16"
15.883333333333333	"GCP
N1
16"
12.366666666666667	"GCP
N1
32"
12.166666666666666	"GCP
N1
32"
12.0	"GCP
N1
32"
11.983333333333333	"GCP
N1
32"
11.866666666666667	"GCP
N1
32"
11.916666666666666	"GCP
N1
32"
12.0	"GCP
N1
32"
12.05	"GCP
N1
32"
11.933333333333334	"GCP
N1
32"
12.016666666666667	"GCP
N1
32"
11.966666666666667	"GCP
N1
32"
12.166666666666666	"GCP
N1
32"
12.066666666666666	"GCP
N1
32"
11.716666666666667	"GCP
N1
32"
12.316666666666666	"GCP
N1
32"
12.7	"GCP
N1
32"
11.55	"GCP
N1
32"
12.7	"GCP
N1
32"
11.983333333333333	"GCP
N1
32"
12.716666666666667	"GCP
N1
32"
11.75	"GCP
N1
64"
11.3	"GCP
N1
64"
11.733333333333333	"GCP
N1
64"
11.716666666666667	"GCP
N1
64"
11.166666666666666	"GCP
N1
64"
11.15	"GCP
N1
64"
11.7	"GCP
N1
64"
11.733333333333333	"GCP
N1
64"
11.916666666666666	"GCP
N1
64"
11.583333333333334	"GCP
N1
64"
11.566666666666666	"GCP
N1
64"
11.166666666666666	"GCP
N1
64"
11.6	"GCP
N1
64"
11.65	"GCP
N1
64"
11.85	"GCP
N1
64"
11.0	"GCP
N1
64"
11.716666666666667	"GCP
N1
64"
10.95	"GCP
N1
64"
11.6	"GCP
N1
64"
11.416666666666666	"GCP
N1
64"
12.183333333333334	"GCP
N2
16"
14.566666666666666	"GCP
N2
16"
12.383333333333333	"GCP
N2
16"
13.166666666666666	"GCP
N2
16"
12.266666666666667	"GCP
N2
16"
12.15	"GCP
N2
16"
12.133333333333333	"GCP
N2
16"
12.35	"GCP
N2
16"
12.483333333333333	"GCP
N2
16"
12.216666666666667	"GCP
N2
16"
12.183333333333334	"GCP
N2
16"
12.083333333333334	"GCP
N2
16"
12.783333333333333	"GCP
N2
16"
12.2	"GCP
N2
16"
12.133333333333333	"GCP
N2
16"
11.9	"GCP
N2
16"
12.083333333333334	"GCP
N2
16"
12.233333333333333	"GCP
N2
16"
12.016666666666667	"GCP
N2
16"
12.666666666666666	"GCP
N2
16"
11.266666666666667	"GCP
N2
32"
11.2	"GCP
N2
32"
10.85	"GCP
N2
32"
10.933333333333334	"GCP
N2
32"
10.7	"GCP
N2
32"
10.8	"GCP
N2
32"
10.8	"GCP
N2
32"
10.85	"GCP
N2
32"
10.85	"GCP
N2
32"
11.6	"GCP
N2
32"
10.65	"GCP
N2
32"
10.783333333333333	"GCP
N2
32"
10.733333333333333	"GCP
N2
32"
10.766666666666667	"GCP
N2
32"
10.866666666666667	"GCP
N2
32"
10.883333333333333	"GCP
N2
32"
10.9	"GCP
N2
32"
10.816666666666666	"GCP
N2
32"
11.066666666666666	"GCP
N2
32"
10.883333333333333	"GCP
N2
32"
9.85	"GCP
N2
64"
9.95	"GCP
N2
64"
10.016666666666667	"GCP
N2
64"
9.9	"GCP
N2
64"
10.033333333333333	"GCP
N2
64"
10.05	"GCP
N2
64"
10.033333333333333	"GCP
N2
64"
10.45	"GCP
N2
64"
10.2	"GCP
N2
64"
9.983333333333333	"GCP
N2
64"
10.033333333333333	"GCP
N2
64"
10.016666666666667	"GCP
N2
64"
9.966666666666667	"GCP
N2
64"
9.966666666666667	"GCP
N2
64"
9.966666666666667	"GCP
N2
64"
10.016666666666667	"GCP
N2
64"
9.833333333333334	"GCP
N2
64"
9.816666666666666	"GCP
N2
64"
9.916666666666666	"GCP
N2
64"
9.966666666666667	"GCP
N2
64"
