Time	Platform
4.583333333333314	"GCP
N1
16"
3.6499999999999773	"GCP
N1
16"
2.900000000000034	"GCP
N1
16"
3.6000000000000227	"GCP
N1
16"
4.550000000000011	"GCP
N1
16"
4.4833333333333485	"GCP
N1
16"
3.8999999999999773	"GCP
N1
16"
3.7666666666667084	"GCP
N1
16"
4.25	"GCP
N1
16"
3.6333333333333826	"GCP
N1
16"
4.7000000000000455	"GCP
N1
16"
4.283333333333303	"GCP
N1
16"
4.649999999999977	"GCP
N1
16"
3.6333333333333258	"GCP
N1
16"
3.5	"GCP
N1
16"
4.0	"GCP
N1
16"
3.816666666666663	"GCP
N1
16"
3.716666666666697	"GCP
N1
16"
4.416666666666686	"GCP
N1
16"
4.2666666666666515	"GCP
N1
16"
4.533333333333331	"GCP
N1
32"
4.0	"GCP
N1
32"
3.8333333333333144	"GCP
N1
32"
4.150000000000006	"GCP
N1
32"
4.0166666666666515	"GCP
N1
32"
3.8333333333333144	"GCP
N1
32"
4.099999999999994	"GCP
N1
32"
3.549999999999983	"GCP
N1
32"
4.01666666666668	"GCP
N1
32"
4.116666666666674	"GCP
N1
32"
3.9000000000000057	"GCP
N1
32"
3.8166666666666345	"GCP
N1
32"
4.099999999999994	"GCP
N1
32"
4.750000000000028	"GCP
N1
32"
4.416666666666657	"GCP
N1
32"
3.8000000000000114	"GCP
N1
32"
4.050000000000011	"GCP
N1
32"
3.700000000000017	"GCP
N1
32"
4.283333333333331	"GCP
N1
32"
4.01666666666668	"GCP
N1
32"
3.7666666666666657	"GCP
N1
64"
4.333333333333329	"GCP
N1
64"
4.3999999999999915	"GCP
N1
64"
2.9833333333333343	"GCP
N1
64"
3.6499999999999773	"GCP
N1
64"
3.4166666666666714	"GCP
N1
64"
3.88333333333334	"GCP
N1
64"
3.7166666666666686	"GCP
N1
64"
3.76666666666668	"GCP
N1
64"
3.4833333333333343	"GCP
N1
64"
4.566666666666663	"GCP
N1
64"
3.2666666666666515	"GCP
N1
64"
3.3499999999999943	"GCP
N1
64"
4.449999999999989	"GCP
N1
64"
4.466666666666669	"GCP
N1
64"
3.6999999999999886	"GCP
N1
64"
3.63333333333334	"GCP
N1
64"
3.6000000000000085	"GCP
N1
64"
4.23333333333332	"GCP
N1
64"
3.5999999999999943	"GCP
N1
64"
3.683333333333394	"GCP
N2
16"
3.000000000000057	"GCP
N2
16"
3.800000000000068	"GCP
N2
16"
3.7999999999999545	"GCP
N2
16"
3.6000000000000227	"GCP
N2
16"
3.6666666666666856	"GCP
N2
16"
3.6166666666666174	"GCP
N2
16"
3.6666666666666856	"GCP
N2
16"
3.1333333333333258	"GCP
N2
16"
3.8833333333333826	"GCP
N2
16"
3.6666666666666856	"GCP
N2
16"
3.533333333333303	"GCP
N2
16"
3.933333333333337	"GCP
N2
16"
3.683333333333337	"GCP
N2
16"
3.7666666666666515	"GCP
N2
16"
3.7333333333333485	"GCP
N2
16"
3.6999999999999886	"GCP
N2
16"
3.9166666666666856	"GCP
N2
16"
3.75	"GCP
N2
16"
3.7666666666666515	"GCP
N2
16"
3.6500000000000057	"GCP
N2
32"
3.7833333333333314	"GCP
N2
32"
3.799999999999983	"GCP
N2
32"
3.2166666666666686	"GCP
N2
32"
3.3499999999999943	"GCP
N2
32"
2.916666666666657	"GCP
N2
32"
3.5999999999999943	"GCP
N2
32"
3.26666666666668	"GCP
N2
32"
3.25	"GCP
N2
32"
3.5833333333333144	"GCP
N2
32"
3.683333333333337	"GCP
N2
32"
3.1999999999999886	"GCP
N2
32"
3.566666666666663	"GCP
N2
32"
3.549999999999983	"GCP
N2
32"
3.5666666666666913	"GCP
N2
32"
3.683333333333337	"GCP
N2
32"
3.566666666666663	"GCP
N2
32"
3.583333333333343	"GCP
N2
32"
3.5333333333333314	"GCP
N2
32"
3.2500000000000284	"GCP
N2
32"
3.499999999999986	"GCP
N2
64"
3.500000000000014	"GCP
N2
64"
3.1333333333333258	"GCP
N2
64"
3.4833333333333343	"GCP
N2
64"
3.666666666666657	"GCP
N2
64"
3.63333333333334	"GCP
N2
64"
3.84999999999998	"GCP
N2
64"
3.4833333333333343	"GCP
N2
64"
3.683333333333337	"GCP
N2
64"
3.433333333333337	"GCP
N2
64"
3.6333333333333258	"GCP
N2
64"
3.6500000000000057	"GCP
N2
64"
3.25	"GCP
N2
64"
3.4666666666666686	"GCP
N2
64"
3.63333333333334	"GCP
N2
64"
3.4666666666666544	"GCP
N2
64"
3.4833333333333485	"GCP
N2
64"
3.4666666666666686	"GCP
N2
64"
3.6499999999999915	"GCP
N2
64"
3.6333333333333258	"GCP
N2
64"
