Time	Platform
16.28333333333333	2000
15.166666666666668	2000
9.366666666666667	2000
9.750000000000004	2000
10.483333333333334	2000
22.400000000000002	2000
21.983333333333338	2000
11.466666666666669	2000
10.366666666666667	2000
28.11666666666667	2000
3.299999999999997	2000
30.06666666666667	2000
9.216666666666665	2000
11.283333333333331	2000
16.35	2000
14.583333333333336	2000
8.733333333333334	2000
5.949999999999996	2000
9.350000000000001	2000
11.383333333333333	2000
20.316666666666663	2000
4.916666666666664	2000
11.45	2000
10.299999999999997	2000
4.649999999999999	2000
4.666666666666671	2000
10.333333333333336	2000
7.2166666666666615	2000
17.633333333333333	2000
10.466666666666665	2000
23.75	2000
9.56666666666667	2000
18.35	2000
9.483333333333334	2000
9.783333333333331	2000
35.55	2000
16.616666666666667	2000
12.866666666666667	2000
11.483333333333334	2000
22.133333333333333	2000
10.533333333333331	2000
4.949999999999996	2000
19.183333333333334	2000
20.333333333333336	2000
15.433333333333337	2000
10.483333333333334	2000
18.700000000000003	2000
20.65	2000
15.333333333333332	2000
15.333333333333336	2000
15.899999999999999	2000
5.616666666666667	2000
15.083333333333332	2000
18.650000000000002	2000
8.899999999999999	2000
9.549999999999997	2000
9.0	2000
8.850000000000001	2000
8.066666666666663	2000
10.866666666666667	2000
3.4666666666666686	6000
3.450000000000003	6000
3.500000000000014	6000
3.483333333333327	6000
2.816666666666663	6000
3.4666666666666686	6000
3.450000000000003	6000
3.4666666666666686	6000
3.683333333333337	6000
2.8999999999999915	6000
3.6333333333333258	6000
3.6499999999999915	6000
3.6500000000000057	6000
3.6000000000000014	6000
3.6666666666666714	6000
3.6499999999999915	6000
4.5	6000
4.516666666666673	6000
4.433333333333337	6000
3.933333333333323	6000
3.4666666666666686	10000
3.4833333333333485	10000
3.1666666666666714	10000
3.7666666666666515	10000
3.4833333333333485	10000
3.433333333333337	10000
3.5	10000
3.683333333333323	10000
3.4666666666666686	10000
3.4666666666666686	10000
3.5833333333333286	10000
3.4666666666666686	10000
