Time	Platform
0.12229999999993879	"AWS
M5D
16"
0.09551666666669689	"AWS
M5D
16"
0.07019999999999982	"AWS
M5D
16"
0.08553333333333057	"AWS
M5D
16"
0.10581666666666933	"AWS
M5D
16"
0.09234999999995352	"AWS
M5D
16"
0.10621666666668261	"AWS
M5D
16"
0.08948333333330538	"AWS
M5D
16"
0.11296666666663668	"AWS
M5D
16"
0.160000000000025	"AWS
M5D
16"
0.073599999999999	"AWS
M5D
16"
0.08681666666660703	"AWS
M5D
16"
0.12409999999999854	"AWS
M5D
16"
0.07310000000001082	"AWS
M5D
16"
0.10590000000001965	"AWS
M5D
16"
0.09154999999998381	"AWS
M5D
16"
0.0900833333333253	"AWS
M5D
16"
0.06858333333332212	"AWS
M5D
16"
0.10011666666662222	"AWS
M5D
16"
0.22408333333333985	"AWS
M5D
16"
0.07696666666663532	"AWS
M5D
32"
0.3578333333333319	"AWS
M5D
32"
0.07341666666667379	"AWS
M5D
32"
0.12828333333334285	"AWS
M5D
32"
0.360983333333337	"AWS
M5D
32"
0.07390000000000896	"AWS
M5D
32"
0.07451666666665346	"AWS
M5D
32"
0.09185000000002219	"AWS
M5D
32"
0.0754833333333238	"AWS
M5D
32"
0.16003333333333103	"AWS
M5D
32"
0.07140000000001123	"AWS
M5D
32"
0.0726666666666631	"AWS
M5D
32"
0.08086666666667952	"AWS
M5D
32"
0.08738333333334936	"AWS
M5D
32"
0.09338333333334958	"AWS
M5D
32"
0.12433333333333962	"AWS
M5D
32"
0.08908333333332052	"AWS
M5D
32"
0.0854666666666617	"AWS
M5D
32"
0.08360000000001833	"AWS
M5D
32"
0.37068333333331793	"AWS
M5D
32"
0.09966666666666413	"AWS
M5D
64"
0.1084333333333376	"AWS
M5D
64"
0.11531666666665785	"AWS
M5D
64"
0.2694666666666734	"AWS
M5D
64"
0.0918666666666752	"AWS
M5D
64"
0.3443499999999915	"AWS
M5D
64"
0.21616666666666617	"AWS
M5D
64"
0.2291666666666714	"AWS
M5D
64"
0.09421666666666795	"AWS
M5D
64"
0.08340000000001169	"AWS
M5D
64"
0.0936666666666639	"AWS
M5D
64"
0.07451666666666767	"AWS
M5D
64"
0.10433333333332939	"AWS
M5D
64"
0.20873333333332766	"AWS
M5D
64"
0.3506500000000017	"AWS
M5D
64"
0.06718333333333248	"AWS
M5D
64"
0.3454499999999996	"AWS
M5D
64"
0.08618333333332373	"AWS
M5D
64"
0.10559999999999548	"AWS
M5D
64"
0.1537666666666695	"AWS
M5D
64"
0.07056666666670708	"AWS
M5DN
16"
0.14141666666671426	"AWS
M5DN
16"
0.07014999999995553	"AWS
M5DN
16"
0.10115000000001828	"AWS
M5DN
16"
0.3603999999999701	"AWS
M5DN
16"
0.06999999999999318	"AWS
M5DN
16"
0.07789999999999964	"AWS
M5DN
16"
0.10850000000004911	"AWS
M5DN
16"
0.0831833333332952	"AWS
M5DN
16"
0.16761666666673136	"AWS
M5DN
16"
0.07114999999998872	"AWS
M5DN
16"
0.1311000000000604	"AWS
M5DN
16"
0.07438333333328728	"AWS
M5DN
16"
0.08203333333329965	"AWS
M5DN
16"
0.08481666666671117	"AWS
M5DN
16"
0.08923333333336814	"AWS
M5DN
16"
0.12411666666667998	"AWS
M5DN
16"
0.3638499999999567	"AWS
M5DN
16"
0.2045666666666648	"AWS
M5DN
16"
0.07546666666667079	"AWS
M5DN
16"
0.22079999999996858	"AWS
M5DN
32"
0.11768333333330361	"AWS
M5DN
32"
0.10336666666668748	"AWS
M5DN
32"
0.08523333333332062	"AWS
M5DN
32"
0.2150833333333253	"AWS
M5DN
32"
0.2185833333333278	"AWS
M5DN
32"
0.09926666666666506	"AWS
M5DN
32"
0.08084999999999809	"AWS
M5DN
32"
0.08655000000001678	"AWS
M5DN
32"
0.1442000000000121	"AWS
M5DN
32"
0.07108333333331984	"AWS
M5DN
32"
0.3662000000000205	"AWS
M5DN
32"
0.08481666666668275	"AWS
M5DN
32"
0.0875166666666587	"AWS
M5DN
32"
0.21693333333334408	"AWS
M5DN
32"
0.10463333333333935	"AWS
M5DN
32"
0.07268333333331611	"AWS
M5DN
32"
0.08950000000001523	"AWS
M5DN
32"
0.07594999999997754	"AWS
M5DN
32"
0.08035000000000991	"AWS
M5DN
32"
0.06108333333334315	"AWS
M5DN
64"
0.05134999999999934	"AWS
M5DN
64"
0.3654499999999956	"AWS
M5DN
64"
0.06435000000000457	"AWS
M5DN
64"
0.08113333333334083	"AWS
M5DN
64"
0.05938333333332935	"AWS
M5DN
64"
0.12375000000001535	"AWS
M5DN
64"
0.052416666666672995	"AWS
M5DN
64"
0.35208333333333997	"AWS
M5DN
64"
0.06891666666668073	"AWS
M5DN
64"
0.07329999999999615	"AWS
M5DN
64"
0.06555000000000177	"AWS
M5DN
64"
0.05926666666666591	"AWS
M5DN
64"
0.06341666666665446	"AWS
M5DN
64"
0.073599999999999	"AWS
M5DN
64"
0.1129666666666509	"AWS
M5DN
64"
0.04238333333333344	"AWS
M5DN
64"
0.07533333333333303	"AWS
M5DN
64"
0.13358333333333405	"AWS
M5DN
64"
0.18868333333332998	"AWS
M5DN
64"
