Time	Platform
345.76666666666665	"GCP
N1
16"
349.78333333333336	"GCP
N1
16"
356.93333333333334	"GCP
N1
16"
335.48333333333335	"GCP
N1
16"
385.25	"GCP
N1
16"
360.9	"GCP
N1
16"
351.6333333333333	"GCP
N1
16"
347.1	"GCP
N1
16"
354.56666666666666	"GCP
N1
16"
334.5833333333333	"GCP
N1
16"
337.26666666666665	"GCP
N1
16"
346.8833333333333	"GCP
N1
16"
353.5	"GCP
N1
16"
350.3666666666667	"GCP
N1
16"
366.3833333333333	"GCP
N1
16"
375.1333333333333	"GCP
N1
16"
333.96666666666664	"GCP
N1
16"
347.05	"GCP
N1
16"
334.3666666666667	"GCP
N1
16"
351.68333333333334	"GCP
N1
16"
176.81666666666666	"GCP
N1
32"
184.1	"GCP
N1
32"
180.15	"GCP
N1
32"
185.73333333333332	"GCP
N1
32"
186.06666666666666	"GCP
N1
32"
184.83333333333334	"GCP
N1
32"
173.21666666666667	"GCP
N1
32"
180.58333333333334	"GCP
N1
32"
176.41666666666666	"GCP
N1
32"
170.95	"GCP
N1
32"
176.4	"GCP
N1
32"
180.55	"GCP
N1
32"
179.41666666666666	"GCP
N1
32"
176.9	"GCP
N1
32"
186.43333333333334	"GCP
N1
32"
182.85	"GCP
N1
32"
173.15	"GCP
N1
32"
188.06666666666666	"GCP
N1
32"
173.96666666666667	"GCP
N1
32"
173.91666666666666	"GCP
N1
32"
118.83333333333333	"GCP
N1
64"
119.28333333333333	"GCP
N1
64"
118.75	"GCP
N1
64"
116.36666666666666	"GCP
N1
64"
122.36666666666666	"GCP
N1
64"
122.23333333333333	"GCP
N1
64"
122.36666666666666	"GCP
N1
64"
117.41666666666667	"GCP
N1
64"
118.65	"GCP
N1
64"
115.06666666666666	"GCP
N1
64"
119.0	"GCP
N1
64"
119.4	"GCP
N1
64"
121.11666666666666	"GCP
N1
64"
119.16666666666667	"GCP
N1
64"
122.93333333333334	"GCP
N1
64"
120.43333333333334	"GCP
N1
64"
114.8	"GCP
N1
64"
120.76666666666667	"GCP
N1
64"
116.08333333333333	"GCP
N1
64"
117.25	"GCP
N1
64"
290.4	"GCP
N2
16"
292.21666666666664	"GCP
N2
16"
234.88333333333333	"GCP
N2
16"
285.46666666666664	"GCP
N2
16"
306.5	"GCP
N2
16"
302.6	"GCP
N2
16"
291.0	"GCP
N2
16"
308.05	"GCP
N2
16"
293.3833333333333	"GCP
N2
16"
284.81666666666666	"GCP
N2
16"
298.73333333333335	"GCP
N2
16"
298.96666666666664	"GCP
N2
16"
297.48333333333335	"GCP
N2
16"
292.73333333333335	"GCP
N2
16"
314.8833333333333	"GCP
N2
16"
307.85	"GCP
N2
16"
284.3333333333333	"GCP
N2
16"
305.51666666666665	"GCP
N2
16"
284.76666666666665	"GCP
N2
16"
291.9	"GCP
N2
16"
157.55	"GCP
N2
32"
159.41666666666666	"GCP
N2
32"
169.23333333333332	"GCP
N2
32"
163.51666666666668	"GCP
N2
32"
167.93333333333334	"GCP
N2
32"
164.9	"GCP
N2
32"
158.03333333333333	"GCP
N2
32"
161.78333333333333	"GCP
N2
32"
157.03333333333333	"GCP
N2
32"
153.8	"GCP
N2
32"
158.31666666666666	"GCP
N2
32"
165.55	"GCP
N2
32"
176.83333333333334	"GCP
N2
32"
158.91666666666666	"GCP
N2
32"
165.75	"GCP
N2
32"
167.01666666666668	"GCP
N2
32"
161.31666666666666	"GCP
N2
32"
162.68333333333334	"GCP
N2
32"
1.3833333333333333	"GCP
N2
32"
164.25	"GCP
N2
32"
103.6	"GCP
N2
64"
104.86666666666666	"GCP
N2
64"
107.51666666666667	"GCP
N2
64"
102.83333333333333	"GCP
N2
64"
108.7	"GCP
N2
64"
108.78333333333333	"GCP
N2
64"
105.18333333333334	"GCP
N2
64"
106.78333333333333	"GCP
N2
64"
104.0	"GCP
N2
64"
104.36666666666666	"GCP
N2
64"
104.63333333333334	"GCP
N2
64"
106.18333333333334	"GCP
N2
64"
106.25	"GCP
N2
64"
104.75	"GCP
N2
64"
109.61666666666666	"GCP
N2
64"
108.48333333333333	"GCP
N2
64"
101.88333333333334	"GCP
N2
64"
106.73333333333333	"GCP
N2
64"
103.0	"GCP
N2
64"
103.58333333333333	"GCP
N2
64"
