Time	Platform
16.033333333333335	"GCP
N1
16"
15.783333333333333	"GCP
N1
16"
15.85	"GCP
N1
16"
15.8	"GCP
N1
16"
16.65	"GCP
N1
16"
15.933333333333334	"GCP
N1
16"
15.65	"GCP
N1
16"
15.733333333333333	"GCP
N1
16"
15.816666666666666	"GCP
N1
16"
15.133333333333333	"GCP
N1
16"
15.7	"GCP
N1
16"
15.683333333333334	"GCP
N1
16"
15.883333333333333	"GCP
N1
16"
15.366666666666667	"GCP
N1
16"
16.016666666666666	"GCP
N1
16"
16.0	"GCP
N1
16"
15.95	"GCP
N1
16"
15.466666666666667	"GCP
N1
16"
15.816666666666666	"GCP
N1
16"
15.95	"GCP
N1
16"
12.083333333333334	"GCP
N1
32"
12.1	"GCP
N1
32"
12.016666666666667	"GCP
N1
32"
12.6	"GCP
N1
32"
11.9	"GCP
N1
32"
12.066666666666666	"GCP
N1
32"
11.916666666666666	"GCP
N1
32"
11.9	"GCP
N1
32"
11.9	"GCP
N1
32"
11.866666666666667	"GCP
N1
32"
11.85	"GCP
N1
32"
11.95	"GCP
N1
32"
11.966666666666667	"GCP
N1
32"
12.0	"GCP
N1
32"
11.966666666666667	"GCP
N1
32"
11.85	"GCP
N1
32"
12.116666666666667	"GCP
N1
32"
12.15	"GCP
N1
32"
12.083333333333334	"GCP
N1
32"
11.966666666666667	"GCP
N1
32"
11.683333333333334	"GCP
N1
64"
11.8	"GCP
N1
64"
11.85	"GCP
N1
64"
11.7	"GCP
N1
64"
11.416666666666666	"GCP
N1
64"
12.033333333333333	"GCP
N1
64"
12.433333333333334	"GCP
N1
64"
11.316666666666666	"GCP
N1
64"
11.8	"GCP
N1
64"
11.783333333333333	"GCP
N1
64"
11.85	"GCP
N1
64"
11.383333333333333	"GCP
N1
64"
11.95	"GCP
N1
64"
12.016666666666667	"GCP
N1
64"
11.9	"GCP
N1
64"
11.683333333333334	"GCP
N1
64"
11.9	"GCP
N1
64"
11.816666666666666	"GCP
N1
64"
11.716666666666667	"GCP
N1
64"
11.733333333333333	"GCP
N1
64"
12.133333333333333	"GCP
N2
16"
11.866666666666667	"GCP
N2
16"
12.266666666666667	"GCP
N2
16"
12.016666666666667	"GCP
N2
16"
12.2	"GCP
N2
16"
12.0	"GCP
N2
16"
11.866666666666667	"GCP
N2
16"
12.316666666666666	"GCP
N2
16"
12.016666666666667	"GCP
N2
16"
12.016666666666667	"GCP
N2
16"
11.966666666666667	"GCP
N2
16"
11.9	"GCP
N2
16"
12.016666666666667	"GCP
N2
16"
12.0	"GCP
N2
16"
11.966666666666667	"GCP
N2
16"
12.183333333333334	"GCP
N2
16"
12.066666666666666	"GCP
N2
16"
12.016666666666667	"GCP
N2
16"
11.95	"GCP
N2
16"
12.05	"GCP
N2
16"
10.85	"GCP
N2
32"
10.916666666666666	"GCP
N2
32"
11.1	"GCP
N2
32"
11.266666666666667	"GCP
N2
32"
11.133333333333333	"GCP
N2
32"
10.85	"GCP
N2
32"
10.75	"GCP
N2
32"
10.766666666666667	"GCP
N2
32"
10.8	"GCP
N2
32"
10.633333333333333	"GCP
N2
32"
10.783333333333333	"GCP
N2
32"
11.116666666666667	"GCP
N2
32"
11.866666666666667	"GCP
N2
32"
10.733333333333333	"GCP
N2
32"
10.683333333333334	"GCP
N2
32"
10.716666666666667	"GCP
N2
32"
11.3	"GCP
N2
32"
10.783333333333333	"GCP
N2
32"
	"GCP
N2
32"
11.016666666666667	"GCP
N2
32"
9.816666666666666	"GCP
N2
64"
9.833333333333334	"GCP
N2
64"
9.966666666666667	"GCP
N2
64"
9.85	"GCP
N2
64"
9.9	"GCP
N2
64"
10.0	"GCP
N2
64"
9.983333333333333	"GCP
N2
64"
10.0	"GCP
N2
64"
9.883333333333333	"GCP
N2
64"
10.033333333333333	"GCP
N2
64"
9.95	"GCP
N2
64"
9.95	"GCP
N2
64"
10.0	"GCP
N2
64"
9.866666666666667	"GCP
N2
64"
9.866666666666667	"GCP
N2
64"
10.016666666666667	"GCP
N2
64"
9.933333333333334	"GCP
N2
64"
9.85	"GCP
N2
64"
10.016666666666667	"GCP
N2
64"
9.95	"GCP
N2
64"
